NodeA,NodeB,Weights
11388,6175,1.0
11388,6714,1.0
11388,3459,1.0
11388,482,1.0
11388,6246,1.0
11388,2362,1.0
11389,3748,1.0
11389,1935,1.0
11389,4839,1.0
11389,6020,1.0
11389,8413,1.0
11389,1849,1.0
11389,6361,1.0
11389,2413,1.0
11389,6299,1.0
11389,11309,1.0
11390,8535,1.0
11390,10126,1.0
11390,11608,1.0
11390,5429,1.0
11390,7337,1.0
11390,12054,1.0
11390,12115,1.0
11390,3083,0.0
11390,6399,0.0
11390,360,0.0
11391,9559,1.0
11391,8188,1.0
11391,6360,1.0
11391,9678,1.0
11391,6492,1.0
11391,2280,1.0
11391,788,1.0
11391,11282,1.0
11391,13037,1.0
11391,6541,0.0
11392,6226,1.0
11392,10320,1.0
11392,6192,1.0
11392,4261,1.0
11392,704,1.0
11392,6272,1.0
11392,3273,1.0
11392,3026,1.0
11392,4113,1.0
11392,745,1.0
11393,8486,1.0
11393,11401,1.0
11393,3755,1.0
11393,1563,1.0
11393,8016,1.0
11393,47,1.0
11393,5257,1.0
11393,1463,1.0
11393,11830,0.0
11393,7570,0.0
11394,4844,1.0
11394,10368,1.0
11394,9496,1.0
11394,1836,1.0
11394,11464,1.0
11394,12376,1.0
11394,5313,1.0
11394,11869,1.0
11394,3603,1.0
11394,9121,1.0
11395,5300,1.0
11395,227,1.0
11395,2142,1.0
11395,9473,1.0
11395,4361,1.0
11395,6120,1.0
11395,1778,1.0
11395,8214,1.0
11395,12265,1.0
11395,3209,1.0
11396,1549,1.0
11396,6957,1.0
11396,3740,1.0
11396,10656,1.0
11396,8097,1.0
11396,3295,1.0
11396,11809,1.0
11396,4170,1.0
11396,8706,1.0
11396,7642,0.0
11397,7998,1.0
11397,9388,1.0
11397,6671,1.0
11397,2088,1.0
11397,839,1.0
11397,47,1.0
11397,5754,1.0
11397,1263,1.0
11397,9963,0.0
11397,13026,0.0
11398,181,1.0
11398,9795,1.0
11398,9726,1.0
11398,4993,1.0
11398,12692,1.0
11398,12317,1.0
11398,3977,1.0
11398,894,1.0
11398,11267,1.0
11398,12835,1.0
11399,1838,1.0
11399,9819,1.0
11399,3445,1.0
11399,10592,1.0
11399,8312,1.0
11399,9823,1.0
11399,5274,1.0
11399,4185,1.0
11399,10531,1.0
11399,10186,1.0
11400,10860,1.0
11400,9020,1.0
11400,7967,1.0
11400,4002,1.0
11400,3350,1.0
11400,8912,1.0
11400,8501,1.0
11400,7209,1.0
11400,1421,1.0
11400,10426,0.0
11401,11393,1.0
11401,11114,1.0
11401,11680,1.0
11401,3750,1.0
11401,11601,1.0
11401,1074,1.0
11401,8201,1.0
11401,2736,1.0
11401,9749,1.0
11401,982,1.0
11402,207,1.0
11402,1697,1.0
11402,7621,1.0
11402,7801,1.0
11402,8222,1.0
11402,2070,1.0
11402,3473,1.0
11402,2078,1.0
11402,9184,1.0
11402,4340,0.0
11403,6990,1.0
11403,3686,1.0
11403,9462,1.0
11403,4482,1.0
11403,1512,1.0
11403,12276,1.0
11403,10623,1.0
11403,7598,1.0
11403,8836,1.0
11403,11216,0.0
11404,8173,1.0
11404,5822,1.0
11404,4399,1.0
11404,1644,1.0
11404,10157,1.0
11404,7346,1.0
11404,9365,1.0
11404,11877,1.0
11404,4108,1.0
11404,6525,0.0
11405,12091,1.0
11405,9327,1.0
11405,7430,1.0
11405,5358,1.0
11405,9417,1.0
11405,2086,1.0
11405,7004,1.0
11405,11411,1.0
11405,4301,1.0
11405,12038,1.0
11406,10552,1.0
11406,12031,1.0
11406,3962,1.0
11406,951,1.0
11406,11041,1.0
11406,2401,1.0
11406,3133,1.0
11406,5816,1.0
11406,5990,1.0
11406,170,0.0
11407,8378,1.0
11407,12261,1.0
11407,10355,1.0
11407,12422,1.0
11407,7909,1.0
11407,2514,1.0
11407,12035,1.0
11407,6955,1.0
11407,3036,0.0
11407,11293,0.0
11408,4339,1.0
11408,4908,1.0
11408,3827,1.0
11408,7234,1.0
11408,2693,1.0
11408,9183,1.0
11408,10673,1.0
11408,768,1.0
11408,4879,1.0
11408,11328,1.0
11409,2854,1.0
11409,7945,1.0
11409,4605,1.0
11409,11582,1.0
11409,12852,1.0
11409,5182,1.0
11409,10071,1.0
11409,9446,1.0
11409,6505,1.0
11409,12610,1.0
11410,11865,1.0
11410,593,1.0
11410,4528,1.0
11410,9087,1.0
11410,11022,1.0
11410,2084,1.0
11410,9815,1.0
11410,1935,1.0
11410,4384,1.0
11410,10647,1.0
11411,6447,1.0
11411,7465,1.0
11411,10036,1.0
11411,9966,1.0
11411,5175,1.0
11411,11887,1.0
11411,3612,1.0
11411,11868,1.0
11411,6807,1.0
11411,5849,0.0
11412,11759,1.0
11412,4441,1.0
11412,11857,1.0
11412,3335,1.0
11412,11062,1.0
11412,10333,1.0
11412,10710,1.0
11412,11920,1.0
11412,3778,1.0
11412,5778,1.0
11413,7214,1.0
11413,5285,1.0
11413,2761,1.0
11413,10073,1.0
11413,12578,1.0
11413,3251,1.0
11413,9682,1.0
11413,3612,1.0
11413,5801,1.0
11413,10275,1.0
11414,3357,1.0
11414,367,1.0
11414,6950,1.0
11414,6588,1.0
11414,5397,1.0
11414,2450,1.0
11414,6973,1.0
11414,5414,1.0
11414,4630,1.0
11414,10662,1.0
11415,10808,1.0
11415,9202,1.0
11415,5111,1.0
11415,966,1.0
11415,4889,1.0
11415,1354,1.0
11415,4347,1.0
11415,435,1.0
11415,3665,0.0
11415,2051,0.0
11416,8123,1.0
11416,7614,1.0
11416,4268,1.0
11416,11489,1.0
11416,2244,1.0
11416,8734,1.0
11416,5855,1.0
11416,8238,1.0
11416,12884,1.0
11416,9693,1.0
11417,8549,1.0
11417,10703,1.0
11417,2637,1.0
11417,10929,1.0
11417,8352,1.0
11417,2386,1.0
11417,4938,1.0
11417,7223,1.0
11417,3783,1.0
11417,7528,1.0
11418,4707,1.0
11418,6362,1.0
11418,12944,1.0
11418,9166,1.0
11418,4204,1.0
11418,1553,1.0
11418,11461,1.0
11418,5780,1.0
11418,12332,1.0
11418,7689,0.0
11419,3045,1.0
11419,3540,1.0
11419,796,1.0
11419,9518,1.0
11419,3794,1.0
11419,12081,1.0
11419,2544,1.0
11419,12578,1.0
11419,11660,1.0
11419,1141,1.0
11420,2979,1.0
11420,1363,1.0
11420,3273,1.0
11420,1929,1.0
11420,7720,1.0
11420,1827,1.0
11420,11302,1.0
11420,7135,1.0
11420,13074,0.0
11420,1361,0.0
11421,2939,1.0
11421,11036,1.0
11421,4519,1.0
11421,4399,1.0
11421,7800,1.0
11421,9346,1.0
11421,9029,0.0
11421,507,0.0
11421,12879,0.0
11421,2769,0.0
11422,12002,1.0
11422,13186,1.0
11422,3705,1.0
11422,9466,1.0
11422,12132,1.0
11422,3674,1.0
11422,8345,1.0
11422,931,1.0
11422,4541,1.0
11422,10997,1.0
11423,10958,1.0
11423,11057,1.0
11423,11106,1.0
11423,9833,1.0
11423,6410,1.0
11423,12256,1.0
11423,3709,1.0
11423,12585,1.0
11423,3353,1.0
11423,5660,1.0
11424,314,1.0
11424,90,1.0
11424,3626,1.0
11424,11329,1.0
11424,2001,1.0
11424,10566,1.0
11424,6811,1.0
11424,6779,1.0
11424,12565,1.0
11424,1050,1.0
11425,5067,1.0
11425,9353,1.0
11425,2756,1.0
11425,3321,1.0
11425,10697,1.0
11425,9529,1.0
11425,4574,1.0
11425,1352,1.0
11425,1602,0.0
11425,8043,0.0
11426,10122,1.0
11426,3585,1.0
11426,9920,1.0
11426,4329,1.0
11426,7881,1.0
11426,7325,1.0
11426,11914,1.0
11426,2998,1.0
11426,1176,1.0
11426,4144,1.0
11427,2476,1.0
11427,7744,1.0
11427,4601,1.0
11427,6228,1.0
11427,5363,1.0
11427,8813,1.0
11427,10938,1.0
11427,599,1.0
11427,1179,0.0
11427,11101,0.0
11428,10783,1.0
11428,7313,1.0
11428,4438,1.0
11428,5126,1.0
11428,8007,1.0
11428,8601,1.0
11428,10366,1.0
11428,2298,1.0
11428,8397,1.0
11428,10327,1.0
11429,4950,1.0
11429,3059,1.0
11429,8405,1.0
11429,10614,1.0
11429,10482,1.0
11429,1270,1.0
11429,4435,1.0
11429,6115,1.0
11429,59,1.0
11429,8161,1.0
11430,9895,1.0
11430,2149,1.0
11430,11149,1.0
11430,13119,1.0
11430,11242,1.0
11430,2609,1.0
11430,3310,1.0
11430,4721,1.0
11430,9415,0.0
11430,2478,0.0
11431,9605,1.0
11431,4309,1.0
11431,8383,1.0
11431,5377,1.0
11431,6780,1.0
11431,5719,1.0
11431,5837,1.0
11431,11924,1.0
11431,7796,1.0
11431,7682,0.0
11432,6567,1.0
11432,7279,1.0
11432,6988,1.0
11432,5812,1.0
11432,5528,1.0
11432,5512,1.0
11432,7579,1.0
11432,1830,1.0
11432,12475,1.0
11432,5187,0.0
11433,7858,1.0
11433,40,1.0
11433,8811,1.0
11433,5273,1.0
11433,2329,1.0
11433,2194,1.0
11433,11106,1.0
11433,11159,1.0
11433,1807,1.0
11433,5305,1.0
11434,9673,1.0
11434,437,1.0
11434,2738,1.0
11434,6147,1.0
11434,9191,1.0
11434,2287,1.0
11434,8504,1.0
11434,5331,1.0
11434,5644,1.0
11434,1382,0.0
11435,6269,1.0
11435,10029,1.0
11435,2889,1.0
11435,8585,1.0
11435,10274,1.0
11435,2645,1.0
11435,2513,1.0
11435,6165,1.0
11435,11188,1.0
11435,10561,0.0
11436,1162,1.0
11436,7200,1.0
11436,7854,1.0
11436,4545,1.0
11436,8413,1.0
11436,6402,1.0
11436,9677,1.0
11436,7610,1.0
11436,6208,1.0
11436,1761,1.0
11437,7085,1.0
11437,11231,1.0
11437,3778,1.0
11437,11722,1.0
11437,6807,1.0
11437,9390,1.0
11437,4381,1.0
11437,11892,1.0
11437,7442,0.0
11437,7149,0.0
11438,10607,1.0
11438,5409,1.0
11438,1074,1.0
11438,24,1.0
11438,13021,1.0
11438,12943,1.0
11438,646,1.0
11438,375,1.0
11438,4906,1.0
11438,615,0.0
11439,5930,1.0
11439,2689,1.0
11439,9062,1.0
11439,10425,1.0
11439,3285,1.0
11439,6082,1.0
11439,8361,1.0
11439,8261,1.0
11439,8016,1.0
11439,5855,1.0
11440,12748,1.0
11440,521,1.0
11440,2077,1.0
11440,8932,1.0
11440,673,1.0
11440,4890,1.0
11440,12278,1.0
11440,430,1.0
11440,3932,1.0
11440,1997,1.0
11441,2903,1.0
11441,9255,1.0
11441,3165,1.0
11441,6909,1.0
11441,6986,1.0
11441,5849,1.0
11441,2594,1.0
11441,1327,1.0
11441,7426,1.0
11441,9969,0.0
11442,8812,1.0
11442,6944,1.0
11442,9830,1.0
11442,6549,1.0
11442,6131,1.0
11442,1332,1.0
11442,13035,1.0
11442,8197,1.0
11442,1043,1.0
11442,6954,1.0
11443,10611,1.0
11443,7435,1.0
11443,10387,1.0
11443,8589,1.0
11443,8413,1.0
11443,4507,1.0
11443,9608,1.0
11443,6361,1.0
11443,11161,1.0
11443,6558,1.0
11444,803,1.0
11444,4625,1.0
11444,13189,1.0
11444,281,1.0
11444,586,1.0
11444,11739,1.0
11444,1630,1.0
11444,6950,1.0
11444,11989,1.0
11444,3058,1.0
11445,761,1.0
11445,5090,1.0
11445,5646,1.0
11445,11903,1.0
11445,4172,1.0
11445,6574,1.0
11445,4799,1.0
11445,85,0.0
11445,8260,0.0
11445,7436,0.0
11446,8630,1.0
11446,227,1.0
11446,11157,1.0
11446,2422,1.0
11446,59,1.0
11446,12496,1.0
11446,12081,1.0
11446,5562,1.0
11446,3024,1.0
11446,2388,1.0
11447,5553,1.0
11447,1935,1.0
11447,7835,1.0
11447,2198,1.0
11447,11618,1.0
11447,4828,1.0
11447,3190,1.0
11447,6588,1.0
11447,6780,1.0
11447,71,0.0
11448,2644,1.0
11448,5830,1.0
11448,6208,1.0
11448,9046,1.0
11448,6800,1.0
11448,5704,1.0
11448,472,1.0
11448,5414,0.0
11448,2743,0.0
11448,3309,0.0
11449,4489,1.0
11449,4794,1.0
11449,6084,1.0
11449,6468,1.0
11449,12467,1.0
11449,11770,1.0
11449,10504,1.0
11449,6846,1.0
11449,9951,1.0
11449,2920,0.0
11450,4145,1.0
11450,7734,1.0
11450,9941,1.0
11450,9537,1.0
11450,4419,1.0
11450,4732,1.0
11450,91,1.0
11450,8857,1.0
11450,12934,0.0
11450,2081,0.0
11451,1768,1.0
11451,637,1.0
11451,10416,1.0
11451,2109,1.0
11451,3796,1.0
11451,8588,1.0
11451,8364,1.0
11451,2162,0.0
11451,5184,0.0
11451,886,0.0
11452,835,1.0
11452,13210,1.0
11452,3920,1.0
11452,7153,1.0
11452,5358,1.0
11452,1346,1.0
11452,6876,1.0
11452,5445,1.0
11452,316,1.0
11452,2914,0.0
11453,1271,1.0
11453,12496,1.0
11453,8228,1.0
11453,2302,1.0
11453,4108,1.0
11453,8701,1.0
11453,6446,1.0
11453,4986,1.0
11453,11578,1.0
11453,12445,1.0
11454,7577,1.0
11454,11868,1.0
11454,4046,1.0
11454,3640,1.0
11454,5726,1.0
11454,2769,1.0
11454,3147,1.0
11454,10550,1.0
11454,3451,1.0
11454,10532,0.0
11455,8806,1.0
11455,6541,1.0
11455,11275,1.0
11455,11704,1.0
11455,11573,1.0
11455,9798,1.0
11455,9791,1.0
11455,2551,1.0
11455,11022,0.0
11455,1932,0.0
11456,1668,1.0
11456,100,1.0
11456,4365,1.0
11456,10690,1.0
11456,641,1.0
11456,7587,1.0
11456,3687,1.0
11456,3210,1.0
11456,9961,0.0
11456,9056,0.0
11457,12663,1.0
11457,2952,1.0
11457,3442,1.0
11457,4900,1.0
11457,1478,1.0
11457,8347,1.0
11457,1464,1.0
11457,12076,1.0
11457,523,1.0
11457,4452,1.0
11458,1018,1.0
11458,1420,1.0
11458,12766,1.0
11458,2521,1.0
11458,2058,1.0
11458,4564,1.0
11458,3384,1.0
11458,12955,1.0
11458,6138,0.0
11458,9577,0.0
11459,2702,1.0
11459,2394,1.0
11459,2363,1.0
11459,11624,1.0
11459,3496,1.0
11459,4335,1.0
11459,7767,1.0
11459,5317,1.0
11459,11771,1.0
11459,8184,1.0
11460,8339,1.0
11460,653,1.0
11460,7964,1.0
11460,12984,1.0
11460,11462,1.0
11460,2565,1.0
11460,7279,1.0
11460,6191,1.0
11460,6473,1.0
11460,12518,0.0
11461,3465,1.0
11461,9836,1.0
11461,4960,1.0
11461,3216,1.0
11461,12284,1.0
11461,8136,1.0
11461,12,1.0
11461,1633,1.0
11461,12634,0.0
11461,1749,0.0
11462,8275,1.0
11462,13037,1.0
11462,3439,1.0
11462,5499,1.0
11462,808,1.0
11462,1163,1.0
11462,5280,1.0
11462,10088,1.0
11462,4445,1.0
11462,8590,0.0
11463,7827,1.0
11463,1568,1.0
11463,11720,1.0
11463,11271,1.0
11463,1430,1.0
11463,7162,1.0
11463,11878,1.0
11463,2209,1.0
11463,2917,1.0
11463,1920,0.0
11464,12422,1.0
11464,3938,1.0
11464,2845,1.0
11464,12150,1.0
11464,11394,1.0
11464,3899,1.0
11464,2364,1.0
11464,3750,1.0
11464,11601,1.0
11464,3829,1.0
11465,4067,1.0
11465,11272,1.0
11465,12692,1.0
11465,24,1.0
11465,5930,1.0
11465,12136,1.0
11465,1068,1.0
11465,2459,1.0
11465,7891,0.0
11465,5979,0.0
11466,12833,1.0
11466,6512,1.0
11466,4999,1.0
11466,4759,1.0
11466,5572,1.0
11466,8393,1.0
11466,11056,1.0
11466,2972,1.0
11466,13121,1.0
11466,12001,0.0
11467,13199,1.0
11467,1726,1.0
11467,9878,1.0
11467,7614,1.0
11467,9241,1.0
11467,12566,1.0
11467,1529,1.0
11467,2366,1.0
11467,1104,0.0
11467,2683,0.0
11468,8804,1.0
11468,8634,1.0
11468,1150,1.0
11468,2933,1.0
11468,6560,1.0
11468,2919,1.0
11468,12252,1.0
11468,8470,1.0
11468,1025,1.0
11468,7615,1.0
11469,10425,1.0
11469,2478,1.0
11469,2781,1.0
11469,7870,1.0
11469,2917,1.0
11469,5763,1.0
11469,9639,1.0
11469,7874,1.0
11469,7070,1.0
11469,10049,1.0
11470,9908,1.0
11470,10862,1.0
11470,1741,1.0
11470,7032,1.0
11470,3617,1.0
11470,7839,1.0
11470,7188,1.0
11470,5116,0.0
11470,6332,0.0
11470,7226,0.0
11471,9781,1.0
11471,9267,1.0
11471,318,1.0
11471,3916,1.0
11471,13070,1.0
11471,11278,1.0
11471,9751,1.0
11471,7802,1.0
11471,4301,0.0
11471,10926,0.0
11472,5212,1.0
11472,9645,1.0
11472,7086,1.0
11472,9201,1.0
11472,7139,1.0
11472,10047,1.0
11472,2757,1.0
11472,3366,1.0
11472,4965,0.0
11472,8541,0.0
11473,8245,1.0
11473,7923,1.0
11473,8736,1.0
11473,5588,1.0
11473,5583,1.0
11473,3466,1.0
11473,5959,1.0
11473,803,1.0
11473,10554,0.0
11473,9234,0.0
11474,521,1.0
11474,12278,1.0
11474,8855,1.0
11474,6480,1.0
11474,5690,1.0
11474,5263,1.0
11474,8627,1.0
11474,11296,1.0
11474,7919,1.0
11474,10157,0.0
11475,751,1.0
11475,2209,1.0
11475,1864,1.0
11475,6104,1.0
11475,4664,1.0
11475,10160,1.0
11475,8360,1.0
11475,2662,1.0
11475,7074,1.0
11475,6864,0.0
11476,5731,1.0
11476,9623,1.0
11476,3197,1.0
11476,3996,1.0
11476,10227,1.0
11476,7813,1.0
11476,10804,1.0
11476,1899,0.0
11476,6874,0.0
11476,3026,0.0
11477,7991,1.0
11477,5348,1.0
11477,1955,1.0
11477,11729,1.0
11477,10783,1.0
11477,10184,1.0
11477,9369,1.0
11477,12989,1.0
11477,10327,1.0
11477,10156,1.0
11478,2083,1.0
11478,8331,1.0
11478,2920,1.0
11478,63,1.0
11478,8652,1.0
11478,11155,1.0
11478,3973,1.0
11478,10931,1.0
11478,11748,1.0
11478,6671,1.0
11479,6651,1.0
11479,214,1.0
11479,8643,1.0
11479,7510,1.0
11479,4445,1.0
11479,1596,1.0
11479,2641,1.0
11479,2144,0.0
11479,12533,0.0
11479,2324,0.0
11480,11834,1.0
11480,2697,1.0
11480,7192,1.0
11480,233,1.0
11480,3639,1.0
11480,9148,1.0
11480,4415,1.0
11480,4772,1.0
11480,7955,0.0
11480,7926,0.0
11481,9430,1.0
11481,12790,1.0
11481,7279,1.0
11481,8191,1.0
11481,13156,1.0
11481,1359,1.0
11481,4349,1.0
11481,3075,1.0
11481,5317,1.0
11481,7916,1.0
11482,7149,1.0
11482,3363,1.0
11482,9192,1.0
11482,10346,1.0
11482,5298,1.0
11482,6320,1.0
11482,8428,1.0
11482,4493,1.0
11482,11887,0.0
11482,6172,0.0
11483,6954,1.0
11483,4002,1.0
11483,9004,1.0
11483,602,1.0
11483,4790,1.0
11483,2216,1.0
11483,10684,1.0
11483,3648,0.0
11483,8176,0.0
11483,2176,0.0
11484,10516,1.0
11484,11294,1.0
11484,4492,1.0
11484,8319,1.0
11484,10337,1.0
11484,12895,1.0
11484,10850,1.0
11484,7947,1.0
11484,372,1.0
11484,6292,1.0
11485,13100,1.0
11485,6854,1.0
11485,1091,1.0
11485,3458,1.0
11485,6131,1.0
11485,12570,1.0
11485,12750,1.0
11485,6280,0.0
11485,6816,0.0
11485,5418,0.0
11486,6329,1.0
11486,10804,1.0
11486,12455,1.0
11486,12514,1.0
11486,12380,1.0
11486,6452,1.0
11486,2399,0.0
11486,7874,0.0
11486,9646,0.0
11486,1889,0.0
11487,8133,1.0
11487,7432,1.0
11487,11660,1.0
11487,10337,1.0
11487,2469,1.0
11487,1603,1.0
11487,10516,1.0
11487,10028,1.0
11487,12578,1.0
11487,10661,0.0
11488,11158,1.0
11488,10820,1.0
11488,12026,1.0
11488,12952,1.0
11488,7702,1.0
11488,7560,1.0
11488,5467,1.0
11488,7121,1.0
11488,6541,1.0
11488,793,0.0
11489,7375,1.0
11489,315,1.0
11489,9482,1.0
11489,6458,1.0
11489,985,1.0
11489,11789,1.0
11489,1312,1.0
11489,11107,1.0
11489,13110,0.0
11489,1313,0.0
11490,10022,1.0
11490,1086,1.0
11490,3464,1.0
11490,1400,1.0
11490,4080,1.0
11490,6280,1.0
11490,7563,1.0
11490,3693,1.0
11490,8,1.0
11490,8430,1.0
11491,13124,1.0
11491,2139,1.0
11491,295,1.0
11491,2565,1.0
11491,6681,1.0
11491,839,1.0
11491,8831,1.0
11491,11834,1.0
11491,5432,1.0
11491,4449,0.0
11492,2738,1.0
11492,114,1.0
11492,6153,1.0
11492,7346,1.0
11492,3935,1.0
11492,2237,1.0
11492,206,1.0
11492,7226,1.0
11492,7991,1.0
11492,2422,0.0
11493,6553,1.0
11493,2399,1.0
11493,6328,1.0
11493,2468,1.0
11493,408,1.0
11493,2749,1.0
11493,10694,1.0
11493,11513,1.0
11493,3294,0.0
11493,10955,0.0
11494,12790,1.0
11494,11203,1.0
11494,11765,1.0
11494,7527,1.0
11494,11481,1.0
11494,2680,1.0
11494,236,1.0
11494,3645,1.0
11494,12500,1.0
11494,6163,1.0
11495,9593,1.0
11495,1202,1.0
11495,10557,1.0
11495,13164,1.0
11495,3075,1.0
11495,3651,1.0
11495,10855,1.0
11495,12499,1.0
11495,6102,1.0
11495,6903,0.0
11496,12514,1.0
11496,8357,1.0
11496,3783,1.0
11496,5524,1.0
11496,6376,1.0
11496,7332,1.0
11496,5972,1.0
11496,5549,1.0
11496,3144,1.0
11496,7546,0.0
11497,11244,1.0
11497,12189,1.0
11497,6009,1.0
11497,8357,1.0
11497,7651,1.0
11497,6179,1.0
11497,9851,1.0
11497,9210,1.0
11497,11297,1.0
11497,8203,1.0
11498,3774,1.0
11498,9215,1.0
11498,12956,1.0
11498,466,1.0
11498,5986,1.0
11498,2525,1.0
11498,935,1.0
11498,2946,0.0
11498,11047,0.0
11498,2376,0.0
11499,5511,1.0
11499,6755,1.0
11499,12666,1.0
11499,2469,1.0
11499,6702,1.0
11499,4932,1.0
11499,7604,1.0
11499,9365,1.0
11499,7286,1.0
11499,8073,1.0
11500,10429,1.0
11500,12581,1.0
11500,6044,1.0
11500,11909,1.0
11500,1425,1.0
11500,3495,1.0
11500,5929,1.0
11500,8415,1.0
11500,4217,1.0
11500,10697,0.0
11501,436,1.0
11501,11116,1.0
11501,8838,1.0
11501,248,1.0
11501,3077,1.0
11501,10270,1.0
11501,2045,1.0
11501,88,1.0
11501,1495,1.0
11501,1919,0.0
11502,7976,1.0
11502,7858,1.0
11502,5100,1.0
11502,11070,1.0
11502,13074,1.0
11502,158,1.0
11502,9009,1.0
11502,6802,1.0
11502,12701,0.0
11502,8809,0.0
11503,796,1.0
11503,5107,1.0
11503,7542,1.0
11503,8769,1.0
11503,10880,1.0
11503,6514,1.0
11503,8312,1.0
11503,4604,1.0
11503,7338,1.0
11503,5300,1.0
11504,3813,1.0
11504,5739,1.0
11504,7409,1.0
11504,9437,1.0
11504,6890,1.0
11504,11517,1.0
11504,573,1.0
11504,3818,1.0
11504,8578,0.0
11504,4068,0.0
11505,7003,1.0
11505,10533,1.0
11505,10966,1.0
11505,13080,1.0
11505,10408,1.0
11505,551,1.0
11505,2237,1.0
11505,3856,1.0
11505,10616,1.0
11505,6780,1.0
11506,12569,1.0
11506,12756,1.0
11506,12256,1.0
11506,3947,1.0
11506,12585,1.0
11506,3337,1.0
11506,6779,1.0
11506,7477,1.0
11506,8269,1.0
11506,5910,0.0
11507,4739,1.0
11507,8032,1.0
11507,4644,1.0
11507,5394,1.0
11507,6326,1.0
11507,11073,1.0
11507,12552,1.0
11507,12650,1.0
11507,8754,0.0
11507,10209,0.0
11508,4167,1.0
11508,1162,1.0
11508,6208,1.0
11508,3208,1.0
11508,2368,1.0
11508,5592,1.0
11508,8811,1.0
11508,6102,1.0
11508,6049,1.0
11508,6929,0.0
11509,9908,1.0
11509,5833,1.0
11509,9028,1.0
11509,5113,1.0
11509,12873,1.0
11509,6968,1.0
11509,5957,1.0
11509,871,0.0
11509,1357,0.0
11509,5750,0.0
11510,13186,1.0
11510,12718,1.0
11510,5866,1.0
11510,10108,1.0
11510,2297,1.0
11510,7540,1.0
11510,2208,1.0
11510,7523,1.0
11510,3390,1.0
11510,12615,1.0
11511,11350,1.0
11511,8611,1.0
11511,3238,1.0
11511,1985,1.0
11511,11523,1.0
11511,6935,1.0
11511,5836,1.0
11511,3944,1.0
11511,11316,1.0
11511,8342,1.0
11512,1404,1.0
11512,7276,1.0
11512,11866,1.0
11512,140,1.0
11512,7245,1.0
11512,12051,1.0
11512,8666,1.0
11512,6581,1.0
11512,11892,1.0
11512,3265,1.0
11513,10504,1.0
11513,6738,1.0
11513,2399,1.0
11513,4552,1.0
11513,11771,1.0
11513,897,1.0
11513,9390,1.0
11513,10327,1.0
11513,11493,1.0
11513,5979,0.0
11514,7391,1.0
11514,5121,1.0
11514,3419,1.0
11514,4607,1.0
11514,5270,1.0
11514,7733,1.0
11514,6838,1.0
11514,644,1.0
11514,1471,1.0
11514,7476,1.0
11515,11140,1.0
11515,12311,1.0
11515,5267,1.0
11515,12535,1.0
11515,11237,1.0
11515,8779,1.0
11515,3973,1.0
11515,2607,1.0
11515,6141,0.0
11515,8085,0.0
11516,2907,1.0
11516,5652,1.0
11516,4182,1.0
11516,3439,1.0
11516,3124,1.0
11516,3293,1.0
11516,275,1.0
11516,5820,1.0
11516,3750,1.0
11516,3867,1.0
11517,2428,1.0
11517,645,1.0
11517,6509,1.0
11517,5168,1.0
11517,10631,1.0
11517,5879,1.0
11517,4657,1.0
11517,4304,1.0
11517,5106,1.0
11517,4519,1.0
11518,4513,1.0
11518,5142,1.0
11518,6036,1.0
11518,11590,1.0
11518,914,1.0
11518,12118,1.0
11518,2459,1.0
11518,1479,1.0
11518,11924,1.0
11518,1068,1.0
11519,10209,1.0
11519,3906,1.0
11519,12380,1.0
11519,11429,1.0
11519,1564,1.0
11519,1478,1.0
11519,59,1.0
11519,9401,1.0
11519,6753,1.0
11519,4950,0.0
11520,1218,1.0
11520,9106,1.0
11520,10851,1.0
11520,975,1.0
11520,4725,1.0
11520,1162,1.0
11520,10235,1.0
11520,5292,1.0
11520,7023,1.0
11520,7131,1.0
11521,11915,1.0
11521,10256,1.0
11521,6887,1.0
11521,138,1.0
11521,9877,1.0
11521,8486,1.0
11521,6673,1.0
11521,9278,1.0
11521,2660,1.0
11521,3036,1.0
11522,1803,1.0
11522,8537,1.0
11522,5836,1.0
11522,2051,1.0
11522,6235,1.0
11522,2356,1.0
11522,4740,1.0
11522,10708,1.0
11522,1330,1.0
11522,11785,0.0
11523,6872,1.0
11523,3645,1.0
11523,851,1.0
11523,8103,1.0
11523,8185,1.0
11523,10424,1.0
11523,11010,1.0
11523,6935,1.0
11523,11350,0.0
11523,6804,0.0
11524,2429,1.0
11524,4790,1.0
11524,11623,1.0
11524,9905,1.0
11524,4636,1.0
11524,7815,1.0
11524,2070,1.0
11524,4215,1.0
11524,2173,0.0
11524,2423,0.0
11525,2983,1.0
11525,13096,1.0
11525,3540,1.0
11525,8934,1.0
11525,4795,1.0
11525,6014,1.0
11525,8288,1.0
11525,4140,1.0
11525,13158,0.0
11525,1411,0.0
11526,10816,1.0
11526,1679,1.0
11526,2299,1.0
11526,13150,1.0
11526,1856,1.0
11526,7709,1.0
11526,5566,1.0
11526,7715,1.0
11526,5514,1.0
11526,5783,1.0
11527,1547,1.0
11527,3082,1.0
11527,4768,1.0
11527,3216,1.0
11527,2164,1.0
11527,3040,1.0
11527,4130,1.0
11527,5135,1.0
11527,4124,1.0
11527,6203,1.0
11528,10139,1.0
11528,11167,1.0
11528,0,1.0
11528,4445,1.0
11528,4205,1.0
11528,2881,1.0
11528,2598,1.0
11528,9025,1.0
11528,10548,1.0
11528,10764,0.0
11529,12871,1.0
11529,3975,1.0
